id,address,lat,lng,rate,carpark_type,carpark_type_str,is_ttc,rate_half_hour,capacity,max_height,payment_methods/0,payment_methods/1,payment_methods/2,payment_options/0,payment_options/1,payment_options/2,rate_details/periods/0/title,rate_details/periods/0/rates/0/when,rate_details/periods/0/rates/0/rate,rate_details/periods/0/rates/1/when,rate_details/periods/0/rates/1/rate,rate_details/periods/0/notes/0,rate_details/periods/0/notes/1,rate_details/periods/0/notes/2,rate_details/periods/0/notes/3,enable_streetview,streetview_lat,streetview_long,streetview_yaw,streetview_pitch,streetview_zoom,rate_details/periods/1/title,rate_details/periods/1/rates/0/when,rate_details/periods/1/rates/0/rate,rate_details/periods/1/rates/1/when,rate_details/periods/1/rates/1/rate,rate_details/periods/1/notes/0,rate_details/periods/1/notes/1,rate_details/periods/1/notes/2,rate_details/periods/1/notes/3,rate_details/periods/1/notes/4,rate_details/periods/1/notes/5,rate_details/periods/1/notes/6,payment_options/3,rate_details/periods/2/title,rate_details/periods/2/rates/0/when,rate_details/periods/2/rates/0/rate,rate_details/periods/2/rates/1/when,rate_details/periods/2/rates/1/rate,rate_details/periods/2/notes/0,rate_details/periods/2/notes/1,rate_details/periods/2/notes/2,rate_details/periods/2/notes/3,rate_details/addenda/0,rate_details/addenda/1,rate_details/periods/0/rates/2/when,rate_details/periods/0/rates/2/rate,rate_details/periods/2/rates/2/when,rate_details/periods/2/rates/2/rate,rate_details/periods/3/title,rate_details/periods/3/rates/0/when,rate_details/periods/3/rates/0/rate,rate_details/periods/3/rates/1/when,rate_details/periods/3/rates/1/rate,rate_details/periods/4/title,rate_details/periods/4/rates/0/when,rate_details/periods/4/rates/0/rate,rate_details/periods/4/rates/1/when,rate_details/periods/4/rates/1/rate
419,5667 Yonge Street,43.781482,-79.415703,$1.75 / Half Hour,surface,Surface,false,1.75,23,2.15,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Sunday & Holidays,Day Maximum (5am - 7pm),$12.00,Night Maximum (7pm - 5am),$5.00,,,,,yes,43.781690,-79.415832,122.00,-5.23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1675 Lakeshore Blvd. E. (Parks),43.662417,-79.311188,$0.75 / Half Hour,surface,Surface,false,0.75,292,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Night Maximum (5pm - 9pm),$3.00,,,FREE PARKING BEFORE 5PM,,,,yes,43.663094,-79.310894,74.37,-3.62,0,Saturday/Sunday/Holidays,Maximum (9am - 11:59pm),$7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,20 Ashbridges Bay Park (Parks),43.660056,-79.311365,$0.75 / Half Hour,surface,Surface,false,0.75,270,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Night Maximum (5pm - 9pm),$3.00,,,FREE PARKING BEFORE 5pm,,,,yes,43.660430,-79.311386,143.03,13.85,0,Saturday/Sunday/Holidays,Maximum (9am - 11:59pm),$7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2001 Lakeshore Blvd. West (Parks),43.634103,-79.469036,$0.75 / Half Hour,surface,Surface,false,0.75,185,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Night Maximum (5pm - 9pm),$3.00,,,FREE PARKING BEFORE 5pm,,,,yes,43.634100,-79.469543,93.14,2.65,0,Saturday/Sunday/Holidays,Maximum (6am - 11:59pm),$7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2001 Lakeshore Blvd. West (Parks),43.637123,-79.462266,$0.75 / Half Hour,surface,Surface,false,0.75,187,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Night Maximum (5pm - 9pm),$3.00,,,FREE PARKING BEFORE 5pm,,,,yes,43.636496,-79.463941,75.98,5.15,0,Saturday/Sunday/Holidays,Maximum (6am - 11:59pm),$7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1575 Lakeshore Blvd. W. (Parks),43.637473,-79.451301,$0.75 / Half Hour,surface,Surface,false,0.75,82,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Night Maximum (5pm - 9pm),$3.00,,,FREE PARKING BEFORE 5pm,,,,,,,,,,Saturday/Sunday/Holidays,Maximum (6am - 11:59pm),$7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1095 Lakeshore Blvd. W. (Parks),43.632829,-79.438124,$0.75 / Half Hour,surface,Surface,false,0.75,120,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Night Maximum (5pm - 9pm),$3.00,,,FREE PARKING BEFORE 5pm,,,,,,,,,,Saturday/Sunday/Holidays,Maximum (6am - 11:59pm),$7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,2235 Lakeshore Blvd West (Parks),43.622470,-79.476707,$0.75 / Half Hour,surface,Surface,false,0.75,228,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Night Maximum (5pm - 9pm),$3.00,,,FREE PARKING BEFORE 5pm,,,,yes,43.622811,-79.476759,115.63,0.29,0,Saturday/Sunday/Holidays,Maximum (9am - 8pm),$7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,2235 Lakeshore Blvd West (Parks),43.620031,-79.480698,$0.75 / Half Hour,surface,Surface,false,0.75,80,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday ,Night Maximum (5pm - 9pm),$3.00,,,FREE PARKING BEFORE 5pm,,,,yes,43.619989,-79.481346,50.99,-3.47,0,Saturday/Sunday/Holidays,Maximum (9am - 8pm),$7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,2235 Lakeshore Blvd West (Parks),43.619642,-79.479722,$0.75 / Half Hour,surface,Surface,false,0.75,144,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Night Maximum (5pm - 9pm),$3.00,,,FREE PARKING BEFORE 5pm,,,,yes,43.619989,-79.481346,85.18,-5.64,1,Saturday/Sunday/Holidays,Maximum (9am - 8pm),$7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,2235 Lakeshore Blvd West (Parks),43.616982,-79.477247,$0.75 / Half Hour,surface,Surface,false,0.75,28,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Night Maximum (5pm - 9pm),$3.00,,,FREE PARKING BEFORE 5pm,,,,yes,43.616993,-79.477461,70.28,5.44,0,Saturday/Sundat/Holidays,Maximum (9am - 8pm),$7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,2235 Lakeshore Blvd West (Parks),43.614780,-79.478059,$0.75 / Half Hour,surface,Surface,false,0.75,22,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Night Maximum (5pm - 9pm),$3.00,,,FREE PARKING BEFORE 5pm,,,,yes,43.614957,-79.478388,108.53,6.35,0,Saturday/Sunday/Holidays,Maximum (9am - 8pm),$7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,2235 Lakeshore Blvd West (Parks),43.613359,-79.479926,$0.75 / Half Hour,surface,Surface,false,0.75,10,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Night Maximum (5pm - 9pm),$3.00,,,FREE PARKING BEFORE 5pm,,,,yes,43.613188,-79.479964,5.48,8.70,0,Saturday/Sunday/Holidays,Maximum (9am - 8pm),$7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,1 Brimley Road (Bluffer's Park),43.706640,-79.235437,$0.75 / Half Hour,surface,Surface,false,0.75,232,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Night Maximum (5pm - 9pm),$3.00,,,FREE PARKING BEFORE 5pm,,,,yes,43.706074,-79.235803,27.08,2.19,0,Saturday/Sunday/Holidays,Maximum (9am - 8pm),$7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1 Brimley Road (Bluffer's Park),43.707446,-79.234632,$0.75 / Half Hour,surface,Surface,false,0.75,128,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Night Maximum (5pm - 9pm),$3.00,,,FREE PARKING BEFORE 5pm,,,,yes,43.707300,-79.233411,264.67,8.42,0,Saturday/Sunday/Holidays,Maximum (9am - 8pm),$7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,1 Brimley Road (Bluffer's Park),43.712603,-79.230051,$0.75 / Half Hour,surface,Surface,false,0.75,168,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Night Maximum (5pm - 9pm),$3.00,,,FREE PARKING BEFORE 5pm,,,,yes,43.712350,-79.230057,34.33,1.79,0,Saturday/Sunday/Holidays,Maximum (9am - 8pm),$7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,9 Madison Ave.,43.667558,-79.402800,$1.50 / Half Hour,surface,Surface,false,1.50,38,0.00,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Sundays & Holidays,Day Maximum (7am - 6pm),$10.00,Night Maximum (6pm - 7am),$6.00,,,,,yes,43.667437,-79.402883,44.78,-0.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,333 Eglinton Avenue West,43.704072,-79.409362,$1.50 / Half Hour,surface,Surface,false,1.50,25,0.00,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Sunday & Holidays,Day Maximum (7am - 6pm),$18.00,Night Maximum (6pm - 7am),$5.00,,,,,yes,43.704111,-79.409492,95.55,10.70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,700 St. Clair Ave,43.681847,-79.426539,$1.00 / Half Hour,surface,Surface,false,1.00,18,0.00,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Sunday & Holidays,Day Maximum (7am - 6pm),$7.00,Night Maximum (6pm - 7am),$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,2053 Dufferin Street,43.686600,-79.446383,$1.00 / Half Hour,surface,Surface,false,1.00,23,2.00,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Sunday & Holidays,Day Maximum (7am - 6pm),$6.00,Night Maximum (6pm - 7am),$3.00,,,,,yes,43.686533,-79.446516,34.63,5.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,1940 Lawrence Avenue East,43.744476,-79.299188,$1.00 / Half Hour,surface,Surface,false,1.00,25,2.06,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Sunday & Holidays,Maximum (Any 24 hr Period),$5.00,,,,,,,yes,43.744417,-79.299409,26.28,-0.57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,341 Oakwood Avenue,43.686479,-79.438190,$0.75 / Half Hour,surface,Surface,false,0.75,22,0.00,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Sunday & Holidays,Day Maximum (9am - 9pm),NO MAXIMUM,Night Maximum (9pm - 9am),$3.00,,,,,yes,43.686448,-79.437810,350.74,-0.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,9 Bonar Place,43.652822,-79.433341,$1.00 / Half Hour,surface,Surface,false,1.00,34,0.00,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Sunday & Holidays,Maximum (Any 24 hr Period),$5.00,,,,,,,yes,43.652870,-79.432663,275.94,-0.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,1439 Danforth Avenue,43.682646,-79.326321,$1.00 / Half Hour,surface,Surface,false,1.00,20,0.00,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Sunday & Holidays,Day Maximum (7am - 6pm),$6.00,Night Maximum (6pm - 7am),$3.00,,,,,yes,43.682829,-79.326103,215.65,-5.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,TTC Commuter Lot - Kipling North Lot - 120 Subway Cres,43.635485,-79.539084,false,surface,Surface,true,false,564,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay at Entrance Lane Stations,,,Monday - Friday,Flat Rate (5am - 3pm),$5.00,Flat Rate (3pm - 2am),$2.00,,,,,yes,43.635523,-79.539309,76.83,-11.14,0,Saturday - Sunday & Holidays,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
801,TTC Commuter Lot - Kipling South Lot - 400 Munster Avenue,43.636572,-79.534117,false,surface,Surface,true,false,829,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay at Entrance Lane Stations,,,Monday - Friday,Flat Rate (5am - 3pm),$5.00,Flat Rate (3pm - 2am),$2.00,,,,,yes,43.636731,-79.533884,270.87,-7.61,0,Saturday - Sunday & Holidays,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
802,TTC Commuter Lot - Islington Main Lot - 3330 Bloor Street West,43.644181,-79.526188,false,surface,Surface,true,false,534,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay at Entrance Lane Stations,,,Monday - Friday,Flat Rate (5am - 3pm),$5.00,Flat Rate (3pm - 2am),$2.00,,,,,yes,43.644221,-79.525630,310.44,-9.95,0,Saturday - Sunday & Holiday,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
803,TTC Commuter Lot - Islington Cordova Lot - 70 Cordova Avenue,43.646852,-79.525255,false,surface,Surface,true,false,473,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay at Entrance Lane Stations,,,Monday - Sunday & Holidays,Flat Rate (5am - 2am),$4.00,,,,,,,yes,43.647024,-79.525078,192.03,-5.15,0,,,,,,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
804,TTC Commuter Lot - Islington Lomond Lot - 20 Lomond Drive,43.646774,-79.522862,false,surface,Surface,true,false,283,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Sunday & Holidays,Flat Rate (5am - 3pm),$7.00,Flat Rate (3pm - 2am),$4.00,,,,,yes,43.646820,-79.522829,289.43,-1.43,0,,,,,,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
805,TTC Commuter Lot - Keele Lot - 400 Indian Road,43.655818,-79.457159,false,surface,Surface,true,false,187,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday & Holidays,Flat Rate (5am - 2am),$4.00,,,,,,,yes,43.655918,-79.456938,244.50,-1.39,0,,,,,,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
809,TTC Commuter Lot - Wilson West Lot - 75 Billy Bishop Way,43.732166,-79.451687,false,surface,Surface,true,false,610,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay at Entrance Lane Stations,,,Monday - Friday,Flat Rate (5am - 3pm),$3.00,Flat Rate (3pm - 2am),$2.00,,,,,yes,43.731986,-79.451636,14.14,8.30,0,Saturday - Sunday & Holidays,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
810,TTC Commuter Lot - Wilson South Lot - 30 Tippett Road,43.733662,-79.447117,false,surface,Surface,true,false,645,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay at Entrance Lane Stations,,,Monday - Friday,Flat Rate (5am - 3pm),$3.00,Flat Rate (3pm - 2am),$2.00,,,,,yes,43.733760,-79.446855,248.67,-9.76,0,Saturday - Sunday & Holidays,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
811,TTC Commuter Lot - Wilson Main Lot - 50 Wilson Heights Blvd,43.736244,-79.449177,false,surface,Surface,true,false,885,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay at Entrance Lane Stations,,,Monday - Friday,Flat Rate (5am - 3pm),$4.00,Flat Rate (3pm - 2am),$2.00,,,,,yes,43.736342,-79.449104,206.61,-8.70,0,Saturday - Sunday & Holidays,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
812,TTC Commuter Lot - York Mills Lot - 4050 Yonge Street,43.744638,-79.407098,false,surface,Surface,true,false,263,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Flat Rate (5am - 2am),$7.00,Flat Rate (3pm - 2am),$4.00,,,,,yes,43.744842,-79.406871,231.72,-12.53,0,Saturday - Sunday & Holidays,Flat Rate (5am - 2am),$4.00,,,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
813,TTC Commuter Lot - Finch West Lot - 18 Hendon Ave,43.782032,-79.416368,false,surface,Surface,true,false,1552,0.00,Coins,Charge (Visa / Mastercard / American Express Only),,Pay at Entrance Lane Stations,,,Monday - Friday,Flat Rate (5am - 3pm),$5.00,Flat Rate (3pm -2am),$2.00,,,,,yes,43.782163,-79.416051,265.97,-11.96,0,Saturday - Sunday & Holidays,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
814,TTC Commuter Lot - Finch East Lot - 814 Willowdale Ave,43.782319,-79.415907,false,surface,Surface,true,false,1675,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay at Entrance Lane Stations,,,Monday - Friday,Flat Rate (5am - 3pm),$5.00,Flat Rate (3pm - 2am),$2.00,,,,,yes,43.782474,-79.416123,0.00,5.00,0,Saturday - Sunday & Holidays,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
815,TTC Commuter Lot - Leslie Lot - 2760 Old Leslie Street,43.770058,-79.367484,false,surface,Surface,true,false,102,0.00,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Sunday & Holidays,Maximum (5am - 2am),$5.00,,,$2.00 Each HOUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,TTC Commuter Lot - Ellesmere Lot - Near 1050 Ellesmere Ave,43.766793,-79.276394,false,surface,Surface,true,false,68,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Flat Rate (5am - 3pm),$3.00,Flat Rate (3pm - 2am),$2.00,,,,,,,,,,,Saturday - Sunday & Holidays,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
818,TTC Commuter Lot - Lawrence East Lot - Near 2450 Lawrence Ave East,43.750477,-79.270269,false,surface,Surface,true,false,90,0.00,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Flat Rate (5am - 3pm),$3.00,Flat Rate (3pm - 2am),$2.00,,,,,,,,,,,Saturday - Sunday & Holidays,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
819,TTC Commuter Lot - Kennedy North Lot - Near 2445 Eglinton Avenue East,43.732924,-79.264042,false,surface,Surface,true,false,112,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Flat Rate (5am - 3pm),$5.00,Flat Rate (3pm - 2am),$2.00,,,,,,,,,,,Saturday - Sunday & Holidays,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
820,TTC Commuter Lot - Kennedy East Lot - Near 2467 Eglinton Ave East,43.733062,-79.262282,false,surface,Surface,true,false,151,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Flat Rate (5am - 3pm),$4.00,Flat Rate (3pm - 2am),$2.00,,,,,,,,,,,Saturday - Sunday & Holidays,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
821,TTC Commuter Lot - Kennedy South Lot -155 Transway Cres,43.731844,-79.263471,false,surface,Surface,true,false,673,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay at Entrance Lane Stations,,,Monday - Friday,Flat Rate (5am - 3pm),$5.00,Flat Rate (3pm - 2am),$2.00,,,,,,,,,,,Saturday - Sunday & Holidays,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
822,TTC Commuter Lot - Warden North Lot - 705 Warden Ave,43.715522,-79.281310,false,surface,Surface,true,false,920,0.00,Coins,Charge (Visa / Mastercard / American Express Only),,Pay at Entrance Lane Stations,,,Monday - Friday,Flat Rate (5am - 3pm),$4.00,Flat Rate (3pm - 2am),$2.00,,,,,,,,,,,Saturday - Sunday & Holidays,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
823,TTC Commuter Lot - Warden South Lot - 701 Warden Ave,43.710032,-79.279790,false,surface,Surface,true,false,151,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Flat Rate (5am - 3pm),$4.00,Flat Rate (3pm - 2am),$2.00,,,,,,,,,,,Saturday - Sunday & Holidays,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
824,TTC Commuter Lot - Victoria Main Lot - 777 Victoria Park Avenue,43.693563,-79.289052,false,surface,Surface,true,false,173,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Flat Rate (5am - 3pm),$4.00,Flat Rate (3pm - 2am),$2.00,,,,,,,,,,,Saturday - Sunday & Holidays ,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
816,TTC Commuter Lot - Don Mills Lot - 1800 Sheppard Ave East,43.775815,-79.346707,false,surface,Surface,true,false,366,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay at Entrance Lane Stations,,,Monday - Friday & Holidays,Flat Rate (5am - 9:30am),$6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALL PARKING AFTER 9:30AM,,,,,,,,,,,,,,,
825,TTC Commuter Lot - Subway Crescent Lot - 95 Subway Cres,43.634292,-79.538184,false,surface,Surface,true,false,72,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Flat Rate (5am - 3pm),$5.00,Flat Rate (3pm - 2am),$2.00,,,,,,,,,,,Saturday - Sunday & Holidays,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
826,TTC Commuter Lot - Kennedy North Service Road - 2450 Eglinton Ave East,43.734117,-79.263977,false,surface,Surface,true,false,199,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Flat Rate (5am - 3pm),$5.00,Flat Rate (3pm - 2am),$2.00,,,,,,,,,,,Saturday - Sunday & Holidays,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
827,TTC Commuter Lot - Downsview Lot - 415 William R Allen Rd,43.747011,-79.459006,false,surface,Surface,true,false,632,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay at Entrance Lane Stations,,,Monday - Friday,Flat Rate (5am - 3pm),$4.00,Flat Rate (3pm - 2am),$2.00,,,,,,,,,,,Saturday - Sunday & Holidays,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
263,130 Elizabeth Street - Toronto Coach Terminal,43.655501,-79.386022,$3.00 / Half Hour,surface,Surface,false,3.00,27,0.00,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Sunday & Holidays,Day Maximum (7am - 6pm),NO MAXIMUM,Night Maximum (6pm - 7am),NO MAXIMUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,TTC Commuter Lot - Transit Road Lot - 25 Transit Rd,43.733843,-79.452436,false,surface,Surface,true,false,72,,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Flat Rate (5am - 3pm),$4.00,Flat Rate (3pm - 2am),$2.00,,,,,,,,,,,Saturday - Sunday & Holidays,(5am - 3pm),FREE,(3pm - 2am),FREE,,,,,,,,,,,,,,,,,,NO PARKING FROM 2AM - 5AM EVERY NIGHT,,,,,,,,,,,,,,,
249,1670 Bayview Ave,43.707400,-79.376543,$1.00 / Half Hour,surface,Surface,false,1.00,33,0.00,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Friday,Day Maximum (7am - 6pm),Parking Permit Only,Night Maximum (6pm - 7am),$6.00,,,,,yes,43.707641,-79.376702,157.65,-0.55,0,Saturday - Sunday & Holidays,Day Maximum (7am - 6pm),$10.00,Night Maximum (6pm - 7am),$6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,31 Blackthorne Ave.,43.675267,-79.458876,$1.00 / Half Hour,surface,Surface,false,1.00,37,0.00,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Sunday & Holidays,Maximum (Any 24 hr Period),$5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,115 Unwin Avenue,43.641425,-79.341888,$0.75 / Half Hour,surface,Surface,false,0.75,123,0.00,Coins,Charge (Visa / Mastercard / American Express Only),,Pay and Display,,,Monday - Sunday & Holidays,Maximum - Any 6 hour Period (5 am - 11 pm),$3.00,,,,,,,yes,43.641021,-79.343191,145.22,-2.39,0,,,,,,,,,,,,,,,,,,,,,,,CAR PARK CLOSED FROM NOVEMBER TO MAY,,,,,,,,,,,,,,,
